Station Code,Water Quality,Locations,State Name,TEMPERATURE (degree Centigrade)-Minimum,TEMPERATURE (degree Centigrade)-Maximum,TEMPERATURE (degree Centigrade)-Mean,Dissolved Oxygen(D.O.) (mg/l)-Minimum,Dissolved Oxygen(D.O.) (mg/l)-Maximum,Dissolved Oxygen(D.O.) (mg/l)-Mean,pH-Minimum,pH-Maximum,pH-Mean,CONDUCTIVITY (umhos/cm)-Minimum,CONDUCTIVITY (umhos/cm)-Maximum,CONDUCTIVITY (umhos/cm)-Mean,Biochemical oxygen demand (B.O.D.) (mg/l)-Minimum,Biochemical oxygen demand (B.O.D.) (mg/l)-Maximum,Biochemical oxygen demand (B.O.D.) (mg/l)-Mean,NITRATE- N+ NITRITE-N (mg/l)-Minimum,NITRATE- N+ NITRITE-N (mg/l)-Maximum,NITRATE- N+ NITRITE-N (mg/l)-Mean,FECAL COLIFORM (MPN/100ml)-Minimum,FECAL COLIFORM (MPN/100ml)-Maximum,FECAL COLIFORM (MPN/100ml)-Mean,TOTAL COLIFORM (MPN/100ml)-Minimum,TOTAL COLIFORM (MPN/100ml)-Maximum,TOTAL COLIFORM (MPN/100ml)-Mean,FLUORIDE(mg/l)-Minimum,FLUORIDE(mg/l)-Maximum,FLUORIDE(mg/l)-Mean,WaterQualityCategory_encoded
2800,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SARAWALI CREEK, PALGHAR, THANE",MAHARASHTRA,27.0,30.0,27.3,1.8,6.9,4.6,7.1,8.1,7.6,246.0,44600.0,14543.0,5.0,17.0,10.3,0.52,5.09,1.88,80.0,550.0,327.0,250.0,900.0,573.0,0.4,0.5696,0.51,5
2801,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SAVTA CREEK, DAHANU, THANE",MAHARASHTRA,27.0,29.0,27.5,2.9,6.9,5.2,7.5,8.5,8.1,366.0,65480.0,39291.0,4.6,17.0,9.8,0.1,4.44,1.5,95.0,550.0,241.0,225.0,900.0,548.0,0.4,0.5696,0.51,5
2802,WATER QUALITY OF MEDIUM & MINOR RIVERS,"DAHANU CREEK AT DAHANU FORT,DANUGAON, DAHANU, THANE",MAHARASHTRA,27.0,29.0,27.6,2.9,6.9,5.3,7.8,8.4,8.2,336.0,65610.0,42060.0,4.6,15.0,9.8,0.28,4.12,1.85,80.0,1800.0,455.0,140.0,1800.0,680.0,0.4,0.5696,0.51,5
2803,WATER QUALITY OF MEDIUM & MINOR RIVERS,PANVEL CREEK AT KOPRA BRIDGE,MAHARASHTRA,23.0,29.0,27.5,0.8,5.9,4.5,6.8,7.6,7.3,521.0,51780.0,24335.0,4.0,60.0,13.4,0.42,4.35,1.68,110.0,1600.0,288.0,275.0,1600.0,548.0,0.4,0.5696,0.51,5
2804,WATER QUALITY OF MEDIUM & MINOR RIVERS,"KARAMBAVANE CREEK AT CHIPLUM,KARAMBAVANE, RATNAGIRI",MAHARASHTRA,18.0,32.0,26.6,4.5,7.1,6.2,6.3,8.5,7.5,173.0,3691.0,1098.0,1.8,4.8,2.6,0.15,15.39,3.58,2.0,8.0,3.0,50.0,110.0,82.0,0.4,0.5696,0.51,5
2165,WATER QUALITY OF MEDIUM & MINOR RIVERS,SEA WATER AT GATEWAY OF INDIA.,MAHARASHTRA,26.0,30.0,28.4,2.5,6.1,4.8,7.3,8.3,7.8,19480.0,60110.0,43961.0,4.2,17.0,10.6,0.18,3.32,1.63,225.0,1600.0,931.0,550.0,1800.0,1296.0,0.4,0.5696,0.51,5
2166,WATER QUALITY OF MEDIUM & MINOR RIVERS,SEA WATER AT CHARNI ROAD CHOUPATHY.,MAHARASHTRA,26.0,29.0,28.0,2.5,5.9,4.8,7.5,8.3,7.9,19590.0,60860.0,42883.0,4.6,16.0,11.2,0.21,3.55,1.51,110.0,1600.0,755.0,550.0,1800.0,1092.0,0.4,0.5696,0.51,5
2167,WATER QUALITY OF MEDIUM & MINOR RIVERS,SEA WATER AT WORLI SEA FACE.,MAHARASHTRA,26.0,29.0,28.3,2.7,6.1,4.9,7.5,8.3,7.9,19280.0,60810.0,44451.0,4.0,17.0,11.1,0.28,4.31,1.64,350.0,1600.0,1054.0,900.0,1600.0,1367.0,0.4,0.5696,0.51,5
2169,WATER QUALITY OF MEDIUM & MINOR RIVERS,SEA WATER AT VERSOVA.,MAHARASHTRA,24.0,26.0,24.8,3.0,5.7,4.3,7.5,8.3,8.0,30380.0,57720.0,48626.0,4.8,17.0,12.2,0.02,3.51,1.6,225.0,1800.0,1073.0,550.0,1800.0,1363.0,0.4,0.5696,0.51,5
2805,WATER QUALITY OF MEDIUM & MINOR RIVERS,"ARNALA SEA, ARNALA, VASAI, THANE",MAHARASHTRA,25.0,27.0,26.0,3.9,6.8,5.3,7.5,8.3,8.0,14590.0,59170.0,45041.0,4.8,16.0,10.8,0.98,4.0,1.96,130.0,1600.0,480.0,225.0,1800.0,802.0,0.4,0.5696,0.51,5
2806,WATER QUALITY OF MEDIUM & MINOR RIVERS,"UTTAN SEA, UTTAN, BHAYANDER,THANE",MAHARASHTRA,25.0,27.0,26.1,3.6,5.9,4.9,7.8,8.3,8.1,17180.0,59700.0,46954.0,4.4,14.0,10.8,1.13,4.12,2.07,110.0,1600.0,774.0,250.0,1800.0,1015.0,0.4,0.5696,0.51,5
2807,WATER QUALITY OF MEDIUM & MINOR RIVERS,"NAVAPURA SEA, NAVAPUR, PALGHAR,THANE",MAHARASHTRA,27.0,30.0,27.3,3.9,5.8,5.1,7.5,8.3,7.9,24180.0,60250.0,50490.0,4.8,15.0,10.3,0.71,4.15,2.23,110.0,1800.0,570.0,350.0,1800.0,875.0,0.4,0.5696,0.51,5
2808,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT NARIMAN POINT,COLABA, MUMBAI",MAHARASHTRA,26.0,30.0,28.0,2.4,6.3,4.8,7.4,8.4,7.9,540.0,59940.0,40458.0,4.4,18.0,10.8,0.26,3.66,1.7,170.0,1600.0,834.0,350.0,1600.0,1029.0,0.4,0.5696,0.51,5
2809,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT MALABAR HILL,WALKESHWAR, MUMBAI",MAHARASHTRA,26.0,30.0,28.2,2.7,6.2,4.9,7.5,8.3,7.9,16890.0,59740.0,43848.0,4.0,18.0,10.5,0.27,3.14,1.69,110.0,1600.0,1022.0,350.0,1600.0,1146.0,0.4,0.5696,0.51,5
2810,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT HAJI ALI, WORLI, MUMBAI",MAHARASHTRA,26.0,30.0,28.4,2.2,6.8,4.9,7.1,8.4,7.8,16560.0,59930.0,44861.0,4.0,16.0,10.7,0.22,2.46,1.49,130.0,1800.0,882.0,550.0,1800.0,1196.0,0.4,0.5696,0.51,5
2811,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT SHIVAJI PARK, DADAR,MUMBAI",MAHARASHTRA,26.0,30.0,28.5,2.8,6.1,4.9,7.4,8.3,7.9,16190.0,60610.0,45229.0,4.2,16.0,10.4,0.25,3.43,1.65,350.0,1600.0,1204.0,900.0,1800.0,1500.0,0.4,0.5696,0.51,5
2812,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT JUHU BEACH, JUHUGAON, SANTACRUZ, MUMBAI",MAHARASHTRA,23.0,25.0,24.6,3.0,6.3,4.4,7.5,8.3,7.9,29680.0,57880.0,48911.0,4.6,16.0,12.0,0.03,3.64,1.98,350.0,1800.0,1154.0,900.0,1800.0,1375.0,0.4,0.5696,0.51,5
2813,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT GANAPATHIPULE,RATNAGIRI",MAHARASHTRA,27.0,30.0,28.7,2.9,7.3,5.7,6.4,8.5,7.6,4590.0,60160.0,43189.0,1.8,5.6,3.0,0.1,15.39,4.57,2.0,6.0,3.0,60.0,90.0,82.0,0.4,0.5696,0.51,5
2814,WATER QUALITY OF MEDIUM & MINOR RIVERS,"SEA WATER AT BHAGWATI BUNDER NEAR ULTRA TECH CEMENT JETTY, MIRKARWADA, RATNAGIRI",MAHARASHTRA,20.0,30.0,27.8,3.1,7.1,5.6,6.8,8.4,7.8,3993.0,65760.0,46434.0,2.0,5.8,3.3,0.08,15.39,4.35,2.0,4.0,2.0,30.0,110.0,79.0,0.4,0.5696,0.51,5
2815,WATER QUALITY OF MEDIUM & MINOR RIVERS,"MADVI SEA WATER NEAR JODHALEMARUTI TEMPLE, MADVIGAON, RATNAGIRI",MAHARASHTRA,27.0,30.0,28.4,3.5,7.2,5.9,6.3,8.5,7.8,709.0,57730.0,38461.0,2.0,5.5,2.9,0.26,15.39,4.03,2.0,4.0,2.0,50.0,120.0,77.0,0.4,0.5696,0.51,5
2439,WATER QUALITY OF MEDIUM & MINOR RIVERS,PURI,ORISSA,23.0,34.0,27.5,5.6,7.6,6.4,7.4,8.3,7.9,30480.0,54590.0,42633.0,1.0,2.6,1.6,0.47,6.79,1.24,2.0,490.0,131.0,2.0,2400.0,625.0,0.4,0.5696,0.51,5
2440,WATER QUALITY OF MEDIUM & MINOR RIVERS,PARADEEP,ORISSA,21.0,33.0,27.3,5.6,8.6,6.9,7.9,8.4,8.1,23490.0,56340.0,39670.0,0.5,2.5,1.2,0.35,1.12,0.67,2.0,310.0,58.0,2.0,840.0,162.0,0.4,0.5696,0.51,5
2441,WATER QUALITY OF MEDIUM & MINOR RIVERS,GOPALPUR,ORISSA,22.0,32.0,26.9,5.5,7.0,6.4,7.6,8.2,7.9,26820.0,61076.0,44624.0,0.3,2.8,1.7,0.12,2.65,0.85,2.0,2200.0,228.0,2.0,9200.0,883.0,0.4,0.5696,0.51,5
2354,WATER QUALITY OF CANAL,"SAMARLA KOTACANAL,KAKINADA,EAST GODAVARI",ANDHRA PRADESH,20.0,28.0,25.2,5.2,6.4,6.0,7.0,7.8,7.4,218.0,358.0,274.0,1.0,1.4,1.1,0.61,2.49,1.62,3.0,4.0,3.0,15.0,1200.0,751.0,0.4,0.5696,0.51,2
2355,WATER QUALITY OF CANAL,"TULJE BAGH CANAL, TEKRI DRAIN,KAKINADA,EAST GODAVARI",ANDHRA PRADESH,23.0,28.0,25.9,5.2,6.2,5.9,6.7,7.8,7.3,374.0,1298.0,663.0,1.0,2.0,1.5,1.1,5.8,2.91,3.0,7.0,4.0,75.0,1100.0,335.0,0.4,0.5696,0.51,2
2057,WATER QUALITY OF CANAL,"AGRA CANAL, MADANPUR KHADAR",DELHI,13.5,30.0,23.9,0.0,3.6,0.5,7.3,8.5,7.7,418.0,1436.0,969.0,3.0,25.0,14.8,0.18,1.3,0.585,150000.0,240000000.0,37304000.0,430000.0,460000000.0,72213000.0,0.4,0.5696,0.51,2
2265,WATER QUALITY OF CANAL,CANAL UPSTREAM CUNCOLIM INDL.EST. 1 KM FROM M/S NICOMENT INDUSTRIES),GOA,25.0,27.0,26.0,6.8,7.1,7.0,5.3,7.7,6.4,65.0,124.0,89.0,1.4,1.6,1.5,0.04,1.1,0.45,4.0,12.0,8.0,170.0,200.0,185.0,0.4,0.5696,0.51,2
2266,WATER QUALITY OF CANAL,"CANAL DOWNSTREAM CUNCOLIM INDL.EST.CUNCOLIM,SALCETE (NR RLY BDG)",GOA,25.0,32.0,27.3,5.2,7.1,6.6,5.6,8.0,6.5,66.0,584.0,268.0,1.3,1.6,1.5,0.0,2.6,0.9,4.0,15.0,8.0,4.0,200.0,119.0,0.4,0.5696,0.51,2
2268,WATER QUALITY OF CANAL,CUMBARJUA CANAL CORLIM (DISCHARGE PT SYNGENTA LTD),GOA,23.0,32.0,27.8,4.6,7.5,5.9,4.9,7.0,6.0,4.0,608.0,146.0,0.8,6.2,3.1,0.03,0.85,0.32,4.0,7.0,6.0,11.0,210.0,133.0,0.4,0.5696,0.51,2
2073,WATER QUALITY OF CANAL,"NARMADA MAIN CANAL, NR. VILLAGE.LIMBADIA, GANDHINAGAR.",GUJARAT,22.0,34.0,28.1,6.1,7.5,6.9,7.3,8.4,8.1,207.0,628.0,307.0,1.0,3.0,1.7,0.16,0.48,0.37,9.0,43.0,14.0,23.0,150.0,55.0,0.4,0.5696,0.51,2
1109,WATER QUALITY OF CANAL,W.YAM. CANAL WC-1(Y.NAGAR)100M DOWNSTREAM AFTER RECEIVING IND.&SEW.EFFL,HARYANA,23.0,28.0,25.5,4.9,5.9,5.5,7.1,8.0,7.5,366.0,561.0,440.0,4.2,22.0,10.1,0.97,3.0,1.65,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1110,WATER QUALITY OF CANAL,W.YAM. CANAL WC-2 (NEAR KARNALAKE)G.T.ROAD KARNAL,HARYANA,25.0,25.0,25.0,6.5,7.0,6.7,7.7,7.8,7.7,240.0,260.0,250.0,1.9,2.5,2.2,0.82,0.94,0.88,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1111,WATER QUALITY OF CANAL,WYC C-3 DELHI BRANCH R.D.245250,HARYANA,18.0,30.0,24.0,6.7,8.3,7.4,7.6,8.3,8.0,242.0,366.0,284.0,1.5,1.7,1.6,0.25,0.35,0.32,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1112,WATER QUALITY OF CANAL,"W.YAM. CANAL C-4 BEFORE ENTERINTO DELHI BRANCH,R.D.282628",HARYANA,17.0,30.0,23.5,7.4,8.3,7.9,8.2,8.2,8.2,210.0,365.0,288.0,1.2,1.4,1.3,0.04,0.2,0.12,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1114,WATER QUALITY OF CANAL,W.YAM. CANAL WC-6 SIRSA BRANCH AT RD.BRIDGE JIND KAITHAL ROAD,HARYANA,22.0,22.0,22.0,6.5,6.5,6.5,7.2,7.2,7.2,240.0,240.0,240.0,2.6,2.6,2.6,0.5,0.5,0.5,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1115,WATER QUALITY OF CANAL,W.YAM. CANAL C-7 DELHI PARALLELBRANCH AT KHUBRU FALL RD-145252,HARYANA,16.0,31.0,23.7,6.4,8.1,7.1,7.8,8.2,8.0,239.0,372.0,285.0,1.8,1.9,1.8,0.0,0.52,0.31,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1116,WATER QUALITY OF CANAL,W.YAM. CANAL WC-4 DELHI PARALLEL BRANCH AT PANIPAT,HARYANA,12.0,23.0,19.0,7.0,7.2,7.1,7.6,8.5,7.9,236.0,430.0,288.0,2.4,2.7,2.5,0.1,0.4,0.2,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1886,WATER QUALITY OF CANAL,W. YAMUNA CANAL AT TAJEWALA,HARYANA,22.0,22.0,22.0,7.1,7.4,7.2,7.9,8.4,8.2,187.0,542.0,331.0,0.9,1.4,1.1,0.2,0.6,0.44,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
1419,WATER QUALITY OF CANAL,"GURGAON CANAL, GC-1,(NR BADARPUR BORDER)",HARYANA,16.0,27.0,22.5,0.6,2.2,1.2,7.3,7.9,7.5,820.0,1760.0,1208.0,16.0,38.0,27.8,0.2,4.5,2.4,4.0,15.0,8.0,122.5,790.0,309.0,0.4,0.5696,0.51,2
2836,WATER QUALITY OF CANAL,"MORAMBAMARINE, DISTT. THOUBAL",MANIPUR,20.0,27.0,23.5,3.2,4.0,3.6,5.4,7.1,6.3,102.0,192.0,147.0,2.0,8.1,5.1,0.18,1.3,0.585,4.0,15.0,8.0,25.0,35.0,30.0,0.4,0.5696,0.51,2
2428,WATER QUALITY OF CANAL,JOBRA( ORGN TALAGANDA CANAL),ORISSA,21.0,33.0,27.3,6.2,12.1,8.0,7.4,8.2,7.8,136.0,278.0,191.0,1.0,7.9,3.0,0.04,2.13,0.66,230.0,14000.0,5252.0,1100.0,22000.0,7970.0,0.4,0.5696,0.51,2
2429,WATER QUALITY OF CANAL,"NAUBAZAR, CUTTACK CITY",ORISSA,22.0,35.0,29.3,0.4,8.6,5.6,7.3,8.5,7.7,136.0,579.0,315.0,1.3,20.5,7.4,0.05,8.65,3.24,13000.0,160000.0,43917.0,24000.0,160000.0,59917.0,0.4,0.5696,0.51,2
2430,WATER QUALITY OF CANAL,"ATHARABANKI(WATER INTAKE PT OF PPL, IFFCO & PPT)",ORISSA,23.0,34.0,28.5,1.0,8.3,5.0,7.2,8.2,7.6,153.0,861.0,402.0,1.3,19.0,5.7,0.22,1.63,0.83,1300.0,160000.0,56900.0,2400.0,160000.0,86533.0,0.4,0.5696,0.51,2
2932,WATER QUALITY OF CANAL,"NARMADA MAIN CANAL (BEFOREENTERING IN RAJASTHAN), JALORE",RAJASTHAN,23.0,32.0,26.8,4.5,8.0,5.7,7.7,9.1,8.1,210.0,570.0,385.0,0.1,2.9,1.2,0.08,1.54,0.38,3.0,4.0,4.0,4.0,20.0,13.0,0.4,0.5696,0.51,2
2933,WATER QUALITY OF CANAL,"GANG CANAL AT KHAKKA HEAR NR HINDUMAL KOT, GANGANAGAR",RAJASTHAN,16.0,31.0,25.2,4.3,7.4,5.7,6.0,8.2,7.5,230.0,560.0,325.0,0.0,1.9,1.0,0.08,0.92,0.39,3.0,7.0,4.0,4.0,20.0,11.0,0.4,0.5696,0.51,2
2934,WATER QUALITY OF CANAL,MASITAWALA HEAD HANUMANGARH,RAJASTHAN,17.0,31.0,25.4,4.1,6.9,5.9,6.6,8.2,7.6,260.0,530.0,370.0,0.5,3.0,1.5,0.02,0.98,0.51,4.0,7.0,5.0,7.0,150.0,31.0,0.4,0.5696,0.51,2
1729,WATER QUALITY OF CANAL,NEAR PRAGATI VIDYABHAWAN,TRIPURA,27.0,30.0,28.8,1.1,2.1,1.5,8.5,8.9,8.8,372.0,376.0,375.0,28.3,35.3,31.4,5.24,5.82,5.61,580.0,680.0,627.0,860.0,880.0,873.0,0.4,0.5696,0.51,2
2726,WATER QUALITY OF CANAL,"UPPER GANGA CANAL DOWNSTREAMHARIKIPAURI, HARIDWAR",UTTARAKHAND,13.2,22.0,18.4,6.8,10.2,8.4,6.8,8.3,7.6,120.0,205.0,146.0,1.2,5.0,3.1,0.18,1.3,0.585,1.0,1.0,1.0,170.0,700.0,283.0,0.4,0.5696,0.51,2
2512,WATER QUALITY OF CANAL,"NOAI CANAL NORTH 24 PARGANAS, NEAR GANGA NAGAR MOTIBRIDGE",WEST BENGAL,19.0,34.5,26.7,0.0,0.8,0.3,6.8,7.6,7.3,316.0,1899.0,1151.0,6.0,61.0,26.3,0.21,1.5,0.74,2300000.0,110000000.0,18236364.0,3000000.0,140000000.0,24727273.0,0.4,0.5696,0.51,2
2513,WATER QUALITY OF CANAL,"KHARDA CANAL NORTH 24 PARGANAS,NEAR JAYSHREE CHEMICAL INDUSTRY",WEST BENGAL,20.0,31.0,27.4,0.0,0.9,0.1,6.7,7.4,7.1,582.0,1186.0,990.0,12.0,123.0,57.7,0.35,2.6,1.12,14000000.0,500000000.0,125454545.0,22000000.0,900000000.0,203636364.0,0.4,0.5696,0.51,2
2047,WATER QUALITY OF DRAINS,N-CHOE (ATTAWA CHOE),CHANDIGARH,20.0,29.0,25.3,0.5,7.1,2.9,7.0,7.1,7.0,645.0,786.0,717.0,48.0,72.0,60.0,0.08,0.35,0.22,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
2048,WATER QUALITY OF DRAINS,PATIALA KI RAO,CHANDIGARH,20.0,28.0,24.0,0.8,0.8,0.8,7.0,7.2,7.1,1026.0,1089.0,1058.0,151.0,151.0,151.0,0.59,1.41,1.0,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
2049,WATER QUALITY OF DRAINS,SUKHNA CHOE,CHANDIGARH,20.0,25.0,22.5,1.1,5.2,2.9,7.2,7.2,7.2,895.0,922.0,909.0,137.0,147.0,142.0,0.45,1.54,1.0,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1377,WATER QUALITY OF DRAINS,NAJAFGARH DRAIN -WAZIRABAD B/C YAMUNA,DELHI,27.0,30.0,27.5,1.1,5.2,2.9,6.8,7.8,7.3,645.0,2868.0,1406.0,28.0,91.0,52.6,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1502,WATER QUALITY OF DRAINS,"CIVIL MILL DRAIN, DELHI",DELHI,27.0,30.0,27.5,1.1,5.2,2.9,7.1,7.5,7.3,645.0,2868.0,1406.0,12.0,156.0,78.4,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1503,WATER QUALITY OF DRAINS,"POWER HOUSE DRAIN, DELHI",DELHI,27.0,30.0,27.5,1.1,5.2,2.9,7.0,7.5,7.3,645.0,2868.0,1406.0,36.0,139.0,88.4,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1504,WATER QUALITY OF DRAINS,"SEN NURSING HOME DRAIN, DELHI",DELHI,27.0,30.0,27.5,1.1,5.2,2.9,7.1,7.5,7.3,645.0,2868.0,1406.0,30.0,166.0,95.3,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1505,WATER QUALITY OF DRAINS,"BARAPULA DRAIN, DELHI",DELHI,27.0,30.0,27.5,1.1,5.2,2.9,7.2,7.6,7.3,645.0,2868.0,1406.0,39.0,87.0,63.8,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1506,WATER QUALITY OF DRAINS,"SHAHDARA DRAIN, DELHI",DELHI,27.0,30.0,27.5,0.0,2.4,0.2,6.8,8.0,7.6,645.0,2868.0,1406.0,12.0,59.0,29.8,0.45,4.35,2.04,120.0,1800.0,992.0,1500000.0,1600000000.0,211830000.0,0.4,0.5696,0.51,3
1857,WATER QUALITY OF DRAINS,MAHARANI BAGH DRAIN,DELHI,27.0,30.0,27.5,1.1,5.2,2.9,7.1,7.5,7.2,645.0,2868.0,1406.0,57.0,253.0,132.4,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
1858,WATER QUALITY OF DRAINS,"SARITA VIHAR, DELHI",DELHI,27.0,30.0,27.5,1.1,5.2,2.9,7.1,7.6,7.4,645.0,2868.0,1406.0,31.0,623.0,235.6,0.45,4.35,2.04,120.0,1800.0,992.0,350.0,1800.0,1263.0,0.4,0.5696,0.51,3
2178,WATER QUALITY OF DRAINS,CHIKHALI NALLAH MEETS GODAVARI,MAHARASHTRA,25.0,26.0,25.2,1.1,6.2,3.8,5.9,7.6,7.0,355.0,1915.0,1190.0,4.8,30.0,15.5,0.17,4.98,2.51,22.0,170.0,59.0,60.0,900.0,316.0,0.4,0.5696,0.51,3
2782,WATER QUALITY OF DRAINS,"RABODI NALLAH, RABODI, THANE",MAHARASHTRA,28.0,34.0,30.5,1.2,4.7,2.6,6.9,7.4,7.2,386.0,9630.0,1342.0,13.0,200.0,89.0,0.19,4.12,1.55,250.0,1800.0,1442.0,550.0,1800.0,1529.0,0.4,0.5696,0.51,3
2783,WATER QUALITY OF DRAINS,"COLOUR CHEMICAL NALLAH, THANE",MAHARASHTRA,28.0,34.0,30.6,0.6,5.2,2.5,7.1,7.5,7.3,1237.0,3982.0,2297.0,7.0,85.0,35.5,0.09,4.18,1.58,250.0,1800.0,1308.0,550.0,1800.0,1571.0,0.4,0.5696,0.51,3
2784,WATER QUALITY OF DRAINS,"SANDOZ NALLAH, SANDOZBAUG",MAHARASHTRA,29.0,32.0,30.5,1.4,6.0,3.2,7.3,7.7,7.5,557.0,2868.0,1718.0,9.0,160.0,65.2,0.49,6.36,2.66,350.0,1800.0,1209.0,900.0,1800.0,1445.0,0.4,0.5696,0.51,3
2785,WATER QUALITY OF DRAINS,"BPT NAVAPUR (DISCHARGE FROM MIDC TARAPUR), PALGHAR, THANE",MAHARASHTRA,27.0,30.0,27.5,1.1,5.2,2.9,5.6,8.3,7.3,4343.0,7412.0,5955.0,110.0,800.0,336.7,0.99,27.3,5.18,140.0,1800.0,1095.0,250.0,1800.0,1263.0,0.4,0.5696,0.51,3
2786,WATER QUALITY OF DRAINS,TARAPUR MIDC NALLA (NR SUMP 1),MAHARASHTRA,27.0,30.0,27.3,1.1,5.2,2.9,4.3,7.4,6.5,1536.0,9769.0,4039.0,44.0,600.0,235.3,0.47,4.35,2.04,110.0,1800.0,1112.0,225.0,1800.0,1185.0,0.4,0.5696,0.51,3
2787,WATER QUALITY OF DRAINS,"TARAPUR MIDC NALLA (NR SUMP 2),",MAHARASHTRA,27.0,30.0,27.3,1.0,6.5,4.3,6.3,9.2,7.5,124.0,7203.0,2197.0,6.0,875.0,180.4,0.26,6.57,2.2,80.0,1800.0,889.0,250.0,1800.0,1038.0,0.4,0.5696,0.51,3
2788,WATER QUALITY OF DRAINS,"TARAPUR MIDC NALLA (NR SUMP 3),",MAHARASHTRA,27.0,30.0,27.5,2.8,2.8,2.8,3.8,9.4,5.9,1789.0,20570.0,6545.0,110.0,675.0,312.5,2.3,7.98,3.8,130.0,1800.0,797.0,350.0,1800.0,1050.0,0.4,0.5696,0.51,3
2789,WATER QUALITY OF DRAINS,"NALLA AT DOWNSTREAM OF AKLAI MANDIR, AKLAI, MALSHIRAS, SOLAPUR",MAHARASHTRA,20.0,38.0,27.7,1.2,5.1,3.5,7.6,9.0,8.2,4.0,2193.0,1406.0,7.4,12.0,9.4,0.22,2.1,0.79,95.0,350.0,248.0,350.0,1800.0,1348.0,0.4,0.5696,0.51,3
2790,WATER QUALITY OF DRAINS,"PIMPAL-PANERI NALLA NR FINOLEXINDST., YAHGANIGAON, RATNAGIRI",MAHARASHTRA,27.0,29.0,27.8,4.9,7.6,6.3,5.7,8.0,7.2,168.0,1674.0,1199.0,2.0,4.2,2.7,0.45,15.39,2.56,2.0,9.0,5.0,70.0,220.0,128.0,0.4,0.5696,0.51,3
1391,"WATER QUALITY OF LAKE, POND & TANK","HUSSAIN SAGAR LAKE, BUDAMERU",ANDHRA PRADESH,25.0,40.5,31.9,0.9,7.1,3.8,6.9,8.5,7.8,1064.0,1629.0,1403.0,23.5,58.0,39.8,0.4,26.0,13.09,7.0,1600.0,489.0,900.0,1600.0,1460.0,0.4,0.5696,0.51,4
1447,"WATER QUALITY OF LAKE, POND & TANK",DHARMASAGAR TANK NEARWARANGAL,ANDHRA PRADESH,25.0,40.0,28.1,5.8,7.8,6.8,7.2,8.9,7.9,249.0,429.0,296.0,1.5,6.2,3.1,2.4,15.0,6.06,7.0,1600.0,582.0,1600.0,1600.0,1600.0,0.4,0.5696,0.51,4
1464,"WATER QUALITY OF LAKE, POND & TANK",BIBINAGAR TANK,ANDHRA PRADESH,26.0,38.0,29.3,3.8,6.5,5.4,7.3,9.0,8.4,498.0,680.0,570.0,0.8,4.6,2.7,0.16,28.3,14.06,5.0,38.0,23.0,85.0,480.0,210.0,0.4,0.5696,0.51,4
1780,"WATER QUALITY OF LAKE, POND & TANK","GANDIGUDEM ,MEDAK DISTRICT",ANDHRA PRADESH,26.0,31.0,27.9,3.2,7.5,5.3,7.3,8.2,7.7,1248.0,3260.0,2285.0,4.0,12.0,6.4,0.08,1.9,0.63,15.0,78.0,32.0,160.0,540.0,318.0,0.4,0.5696,0.51,4
1783,"WATER QUALITY OF LAKE, POND & TANK","KISTAREDDYPET TANK , MEDAK DIST.",ANDHRA PRADESH,26.0,30.0,28.0,2.0,6.1,4.0,6.6,7.6,7.1,2820.0,5360.0,4123.0,4.0,24.0,8.6,0.18,0.56,0.38,16.0,100.0,49.0,175.0,530.0,333.0,0.4,0.5696,0.51,4
